created_time,favorite_count,retweet_count,china,billion,products,democrats,great,dollars,tariffs,country,mueller,border,president,congressman,people,korea,party,years,farmers,going,trade,never
Sun Nov 10 02:26:38 +0000 2019,0,6644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 10 02:26:22 +0000 2019,0,8679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 10 02:17:03 +0000 2019,0,40742,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Sun Nov 10 02:13:07 +0000 2019,0,16235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sun Nov 10 02:12:21 +0000 2019,0,25118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 10 02:12:17 +0000 2019,0,18648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 10 02:12:14 +0000 2019,0,25150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 10 02:10:33 +0000 2019,65772,16183,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sun Nov 10 01:56:41 +0000 2019,60661,12509,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sun Nov 10 01:49:46 +0000 2019,0,12252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 10 01:49:26 +0000 2019,0,7366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 10 01:49:10 +0000 2019,0,5092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 10 01:48:53 +0000 2019,0,4911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 10 01:48:32 +0000 2019,0,8302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 10 01:48:17 +0000 2019,0,7301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 10 01:46:06 +0000 2019,0,10531,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 10 01:43:28 +0000 2019,0,8771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 10 01:42:50 +0000 2019,24674,6225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 10 01:38:40 +0000 2019,35720,6474,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 10 01:27:11 +0000 2019,75021,18850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 10 01:22:42 +0000 2019,0,12793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 10 01:13:02 +0000 2019,0,9929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 10 00:46:48 +0000 2019,0,14219,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sun Nov 10 00:46:01 +0000 2019,46188,11422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sun Nov 10 00:43:09 +0000 2019,0,19954,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sun Nov 10 00:40:13 +0000 2019,156444,19396,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 10 00:34:41 +0000 2019,31303,7741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 10 00:17:38 +0000 2019,0,29283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 10 00:15:53 +0000 2019,0,19104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 10 00:15:28 +0000 2019,0,6185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 10 00:14:19 +0000 2019,0,4976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 10 00:12:15 +0000 2019,47746,15374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 10 00:02:26 +0000 2019,26742,6457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 19:31:10 +0000 2019,70295,14447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sat Nov 09 19:25:40 +0000 2019,76633,18613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 18:52:21 +0000 2019,93538,25099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 17:49:06 +0000 2019,124920,25038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 16:15:08 +0000 2019,61989,16157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sat Nov 09 15:44:36 +0000 2019,41210,11506,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 15:37:20 +0000 2019,174242,31650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 12:07:28 +0000 2019,0,6328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 12:05:50 +0000 2019,0,12002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 12:04:00 +0000 2019,0,5330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 12:03:31 +0000 2019,0,4484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 12:02:39 +0000 2019,0,4555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 12:02:07 +0000 2019,0,4837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 12:01:48 +0000 2019,34082,9204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 12:00:47 +0000 2019,31254,8349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 11:59:29 +0000 2019,0,5033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 11:58:18 +0000 2019,0,8971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 11:56:33 +0000 2019,0,10206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 11:55:51 +0000 2019,0,5115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 11:55:34 +0000 2019,0,9379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 11:55:16 +0000 2019,0,6554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 11:55:01 +0000 2019,0,5542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 11:54:49 +0000 2019,0,5312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 11:54:32 +0000 2019,0,9712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 11:54:11 +0000 2019,0,11272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 11:53:51 +0000 2019,0,4892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 11:53:29 +0000 2019,0,6924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 11:52:32 +0000 2019,0,5564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 11:52:06 +0000 2019,0,7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 11:51:08 +0000 2019,0,5397,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sat Nov 09 11:50:49 +0000 2019,0,5298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 11:49:09 +0000 2019,0,3506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 11:48:41 +0000 2019,0,3377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 11:47:30 +0000 2019,0,26264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 11:46:43 +0000 2019,24315,4722,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 11:45:17 +0000 2019,0,33369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 11:44:26 +0000 2019,0,5455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 11:41:21 +0000 2019,96911,21669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sat Nov 09 11:29:43 +0000 2019,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 04:58:38 +0000 2019,50178,13490,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sat Nov 09 01:14:36 +0000 2019,0,7767,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sat Nov 09 01:13:51 +0000 2019,0,15622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 09 01:07:19 +0000 2019,0,22151,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sat Nov 09 01:04:48 +0000 2019,0,29176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 08 21:52:31 +0000 2019,0,23241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 08 21:52:28 +0000 2019,0,15904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 08 21:49:40 +0000 2019,0,8140,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fri Nov 08 17:19:37 +0000 2019,95640,26190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 08 03:08:53 +0000 2019,114807,33174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 08 00:08:15 +0000 2019,110993,31818,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Thu Nov 07 15:43:29 +0000 2019,114187,20211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 07 15:41:53 +0000 2019,72619,18328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 07 15:27:57 +0000 2019,83333,24007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 07 15:18:53 +0000 2019,65540,14962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 07 15:16:15 +0000 2019,132078,35482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Thu Nov 07 14:51:38 +0000 2019,56313,15697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 07 14:00:34 +0000 2019,91488,25386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 07 13:47:57 +0000 2019,96092,19956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 07 13:46:30 +0000 2019,64057,17018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Thu Nov 07 12:28:41 +0000 2019,86660,24019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 07 06:49:46 +0000 2019,47342,12983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 07 05:15:05 +0000 2019,0,7302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 07 05:14:46 +0000 2019,0,9855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 07 05:08:41 +0000 2019,49709,12980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Thu Nov 07 05:08:40 +0000 2019,65937,17622,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Thu Nov 07 05:06:41 +0000 2019,112367,24887,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Thu Nov 07 03:36:49 +0000 2019,37931,10648,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 07 03:24:49 +0000 2019,0,10794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 07 03:09:29 +0000 2019,48959,13010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 06 23:56:46 +0000 2019,49884,13549,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Wed Nov 06 23:27:00 +0000 2019,0,10670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 06 22:46:59 +0000 2019,0,31257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 06 21:54:02 +0000 2019,72440,19242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 06 20:15:58 +0000 2019,68276,16434,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Wed Nov 06 20:15:58 +0000 2019,45006,10127,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Wed Nov 06 19:10:25 +0000 2019,53927,12556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 06 13:30:06 +0000 2019,167767,31250,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Wed Nov 06 13:17:47 +0000 2019,88784,22353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 06 13:06:15 +0000 2019,65906,15802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 06 12:51:44 +0000 2019,62839,12704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 06 05:18:49 +0000 2019,0,14573,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Wed Nov 06 05:18:27 +0000 2019,45478,10359,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Wed Nov 06 05:15:06 +0000 2019,57728,13096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 06 04:56:14 +0000 2019,37935,8818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 06 04:51:12 +0000 2019,62819,12858,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 06 04:37:49 +0000 2019,58951,13655,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 06 02:55:52 +0000 2019,0,4643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 06 02:55:12 +0000 2019,0,6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 06 02:54:52 +0000 2019,0,7895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 06 02:54:28 +0000 2019,0,6113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 06 02:38:43 +0000 2019,67414,14220,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Wed Nov 06 01:02:45 +0000 2019,102259,25164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tue Nov 05 20:42:10 +0000 2019,40811,11253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 18:58:07 +0000 2019,64212,17335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 18:56:03 +0000 2019,0,8227,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tue Nov 05 17:19:46 +0000 2019,41113,12187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 17:15:42 +0000 2019,0,7761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 17:00:14 +0000 2019,39094,9696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 14:05:24 +0000 2019,94389,26942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 13:59:03 +0000 2019,34773,11310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 13:47:31 +0000 2019,11973,4032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 13:28:37 +0000 2019,193828,48313,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tue Nov 05 13:25:23 +0000 2019,73627,19524,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tue Nov 05 13:25:13 +0000 2019,82726,23480,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tue Nov 05 12:58:24 +0000 2019,65984,15466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 12:47:14 +0000 2019,48880,11813,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tue Nov 05 12:31:53 +0000 2019,0,23957,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 12:31:46 +0000 2019,0,19828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 12:30:22 +0000 2019,0,15030,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 12:30:12 +0000 2019,0,14602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 12:30:00 +0000 2019,0,26872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 12:29:41 +0000 2019,0,22200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tue Nov 05 12:29:20 +0000 2019,0,21256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 12:29:08 +0000 2019,0,27267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 12:28:32 +0000 2019,0,20108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 12:24:11 +0000 2019,0,2909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 12:23:56 +0000 2019,0,4089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 12:23:38 +0000 2019,0,10005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tue Nov 05 12:20:19 +0000 2019,0,9512,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tue Nov 05 12:11:14 +0000 2019,0,3947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 12:09:51 +0000 2019,30853,7984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 12:07:35 +0000 2019,0,3947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tue Nov 05 12:07:13 +0000 2019,0,4179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 12:06:36 +0000 2019,0,3105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 12:05:22 +0000 2019,81442,20108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 04:57:55 +0000 2019,0,9294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 04:57:11 +0000 2019,0,6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 04:56:28 +0000 2019,0,5260,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tue Nov 05 04:55:55 +0000 2019,0,7401,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tue Nov 05 02:08:09 +0000 2019,65000,14241,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 02:03:42 +0000 2019,0,2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 01:55:21 +0000 2019,7157,2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mon Nov 04 23:24:23 +0000 2019,59039,13587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 17:39:36 +0000 2019,120675,27267,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 15:09:53 +0000 2019,93257,21256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 14:51:29 +0000 2019,94430,20027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 14:51:26 +0000 2019,46230,13752,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 14:22:13 +0000 2019,46467,10410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 14:22:09 +0000 2019,61165,14075,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Mon Nov 04 13:45:24 +0000 2019,125630,24278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 13:14:30 +0000 2019,67851,18660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 12:58:31 +0000 2019,133614,22133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mon Nov 04 12:50:51 +0000 2019,96354,26795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 12:06:39 +0000 2019,92679,21611,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mon Nov 04 11:53:00 +0000 2019,69323,18156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mon Nov 04 11:38:43 +0000 2019,92852,23443,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 05:19:41 +0000 2019,0,7199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 05:18:13 +0000 2019,0,7703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 05:15:54 +0000 2019,50912,14559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 05:06:29 +0000 2019,0,20194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 05:06:21 +0000 2019,0,6636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 05:01:09 +0000 2019,56334,14980,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 04:18:48 +0000 2019,21923,7306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 04:00:44 +0000 2019,0,8847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 04:00:29 +0000 2019,0,8713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 04:00:03 +0000 2019,0,14757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 03:59:53 +0000 2019,0,8124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 03:59:48 +0000 2019,0,7030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 03:58:01 +0000 2019,0,9964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 03:55:53 +0000 2019,0,4056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 03:54:50 +0000 2019,37538,11013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 03:52:44 +0000 2019,44694,12497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 01:14:43 +0000 2019,0,11927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 01:14:21 +0000 2019,0,16642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 01:08:27 +0000 2019,38345,9594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 01:05:19 +0000 2019,0,14403,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 01:02:02 +0000 2019,0,18369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 00:59:45 +0000 2019,97085,21976,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mon Nov 04 00:48:55 +0000 2019,55857,14133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 04 00:48:51 +0000 2019,75773,19164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sun Nov 03 22:24:47 +0000 2019,40158,13910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 03 20:23:15 +0000 2019,76891,19773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 03 20:18:09 +0000 2019,89573,23890,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
